user_id,age_category,Category 01,Category 02,Category 03,Category 04,Category 05,Category 06,Category 07,Category 08,Category 09,Category 10,Category 11,Category 12,Category 13,Category 14,Category 15,Category 16,Category 17,Category 18,Category 19,Category 20,ads_activity,surf_depth,primary_device,cloud_usage
22b8-4c45a24209789155e88c-d786247e,3,7.0,3.0,21.0,4.0,5.0,11.0,7.0,0.0,6.0,9.0,0.0,3.0,21.0,2.0,9.0,4.0,3.0,1.0,2.0,8.0,очень редко,средне,смартфон,False
22e0-7c6cadcc45e246b8688d-c43c9b23,3,4.0,9.0,1.0,13.0,3.0,4.0,12.0,5.0,9.0,11.0,5.0,1.0,7.0,7.0,12.0,9.0,14.0,2.0,1.0,0.0,очень редко,поверхностно,смартфон,True
2313-bf1f9d4dfb289205e377-e68f024d,3,9.0,15.0,0.0,13.0,8.0,13.0,12.0,23.0,12.0,17.0,12.0,21.0,13.0,19.0,15.0,14.0,11.0,3.0,15.0,18.0,умеренно,средне,смартфон,True
2335-bb8a92aefb54f4c07fd3-e867a558,3,0.0,6.0,0.0,7.0,5.0,9.0,7.0,12.0,8.0,0.0,0.0,3.0,18.0,5.0,9.0,13.0,12.0,0.0,0.0,3.0,редко,средне,смартфон,True
2346-0a78f4c84983c9c0a30a-7146c16e,0,9.0,6.0,18.0,13.0,11.0,12.0,3.0,3.0,9.0,0.0,0.0,11.0,26.0,2.0,13.0,5.0,1.0,8.0,14.0,16.0,очень редко,поверхностно,смартфон,False
2357-091efa2e1cef06890e6f-a3051ced,4,6.0,3.0,10.0,6.0,7.0,7.0,6.0,5.0,11.0,12.0,3.0,9.0,15.0,0.0,10.0,3.0,7.0,12.0,9.0,8.0,редко,поверхностно,ноутбук,True
235e-3d0ce6498d1b82890a9f-7520bfa5,4,5.0,12.0,1.0,20.0,4.0,23.0,20.0,2.0,24.0,16.0,6.0,15.0,39.0,13.0,13.0,3.0,23.0,0.0,22.0,14.0,редко,глубоко,смартфон,True
2361-db5c48bed61929ec593f-7b4201e5,2,38.0,11.0,44.0,0.0,24.0,18.0,25.0,21.0,9.0,33.0,6.0,6.0,17.0,0.0,30.0,30.0,36.0,3.0,29.0,26.0,умеренно,поверхностно,смартфон,True
2364-e3ceb09ccea6685424c2-20dab88c,0,19.0,9.0,21.0,28.0,14.0,23.0,19.0,35.0,20.0,12.0,16.0,27.0,3.0,8.0,0.0,15.0,11.0,23.0,33.0,33.0,очень редко,поверхностно,планшет,False
236e-c1ae91c19413edfc50a5-ec2dc341,3,5.0,3.0,20.0,8.0,8.0,10.0,11.0,8.0,20.0,10.0,0.0,0.0,12.0,1.0,6.0,4.0,3.0,11.0,8.0,1.0,часто,поверхностно,ПК,False
2395-09ae3f22e6644ddf92dc-caa7feab,4,13.0,3.0,21.0,0.0,19.0,4.0,4.0,18.0,13.0,10.0,7.0,5.0,7.0,3.0,0.0,1.0,21.0,19.0,4.0,5.0,умеренно,средне,ПК,False
239c-40785f0beefdaa13a45b-c5d15a61,4,8.0,2.0,12.0,4.0,8.0,5.0,9.0,2.0,9.0,3.0,0.0,10.0,7.0,2.0,1.0,10.0,5.0,4.0,3.0,6.0,редко,средне,ПК,False
23c3-e5290c72d7eb97819766-1fccb437,2,10.0,11.0,10.0,7.0,1.0,1.0,18.0,17.0,5.0,16.0,5.0,7.0,0.0,2.0,18.0,8.0,9.0,5.0,22.0,11.0,часто,глубоко,ноутбук,True
23e3-f8a54d79105ec570c02d-a335f571,4,3.0,0.0,5.0,10.0,13.0,15.0,6.0,10.0,11.0,15.0,4.0,9.0,16.0,11.0,7.0,6.0,11.0,0.0,12.0,17.0,часто,средне,ноутбук,True
23e5-832581eeffef99cb06b3-6fe8897c,2,21.0,10.0,27.0,5.0,12.0,13.0,13.0,14.0,1.0,11.0,12.0,0.0,11.0,0.0,19.0,10.0,6.0,4.0,11.0,18.0,умеренно,поверхностно,ПК,True
23ed-361dd838fc5c7dfd3a95-c69f45b2,0,3.0,6.0,3.0,8.0,6.0,6.0,7.0,12.0,2.0,5.0,6.0,11.0,0.0,3.0,3.0,1.0,9.0,5.0,3.0,2.0,умеренно,средне,планшет,False
23f6-10203988b7c35f7affd8-6ed260e7,2,12.0,16.0,1.0,12.0,21.0,7.0,12.0,30.0,12.0,20.0,19.0,15.0,0.0,15.0,16.0,8.0,11.0,6.0,5.0,18.0,редко,поверхностно,ПК,False
23fd-edc84878f5dac163655e-5cb7040a,2,0.0,21.0,0.0,8.0,11.0,10.0,10.0,12.0,0.0,6.0,24.0,19.0,10.0,7.0,2.0,23.0,8.0,8.0,6.0,4.0,часто,глубоко,ноутбук,True
2404-676998f8972bdb5aad74-29dc8fcf,1,3.0,9.0,19.0,11.0,9.0,15.0,21.0,9.0,4.0,3.0,0.0,6.0,28.0,6.0,7.0,9.0,4.0,13.0,14.0,2.0,умеренно,поверхностно,ПК,True
2409-449f5c6fff9a71f05aca-33bc5149,3,10.0,6.0,11.0,3.0,10.0,2.0,0.0,1.0,5.0,7.0,2.0,4.0,3.0,1.0,1.0,9.0,6.0,6.0,10.0,3.0,часто,поверхностно,ПК,True
2415-4a5bd7aa95b68477b65e-7784f5b3,2,19.0,22.0,2.0,10.0,0.0,10.0,19.0,17.0,7.0,37.0,14.0,8.0,17.0,10.0,35.0,9.0,7.0,22.0,36.0,27.0,часто,средне,ПК,True
2424-1000fed756bd26b7f134-24c1f962,4,0.0,4.0,12.0,12.0,20.0,13.0,7.0,0.0,12.0,7.0,5.0,19.0,39.0,1.0,18.0,2.0,11.0,13.0,24.0,16.0,умеренно,поверхностно,ПК,True
2431-a1bfc907b76fa585987f-8135e4ee,2,4.0,3.0,13.0,4.0,6.0,2.0,5.0,8.0,8.0,1.0,5.0,8.0,0.0,5.0,3.0,6.0,3.0,3.0,7.0,6.0,очень часто,поверхностно,смартфон,True
2436-9e997d85be9b7f17ee1e-67124749,0,8.0,10.0,10.0,15.0,2.0,5.0,8.0,7.0,8.0,7.0,14.0,14.0,0.0,9.0,9.0,8.0,10.0,8.0,10.0,4.0,очень редко,поверхностно,смартфон,False
243a-2fda46c9cb3878e4fff9-c30e3f70,4,11.0,2.0,13.0,0.0,10.0,2.0,12.0,13.0,4.0,3.0,6.0,4.0,0.0,5.0,10.0,9.0,6.0,5.0,1.0,2.0,редко,поверхностно,смартфон,True
2441-6a338b99b0923521927e-fbd474fa,1,8.0,10.0,1.0,11.0,6.0,6.0,7.0,11.0,8.0,0.0,15.0,17.0,6.0,7.0,10.0,11.0,7.0,16.0,14.0,17.0,редко,поверхностно,смартфон,False
245b-c1f3bfda1fb1181bfa50-7e394271,2,6.0,5.0,0.0,4.0,8.0,6.0,8.0,7.0,2.0,11.0,9.0,6.0,0.0,8.0,5.0,4.0,4.0,3.0,2.0,3.0,часто,средне,смартфон,False
245d-0620e431aeba0fd8c27d-ff8421cb,3,15.0,0.0,22.0,6.0,25.0,15.0,0.0,0.0,18.0,22.0,9.0,7.0,13.0,7.0,20.0,12.0,1.0,24.0,8.0,3.0,редко,поверхностно,планшет,True
2466-2b5d7e4fce1b8b3049c5-bfaa78b1,1,10.0,0.0,21.0,5.0,13.0,27.0,15.0,0.0,13.0,5.0,2.0,9.0,14.0,18.0,13.0,9.0,2.0,0.0,11.0,7.0,очень редко,поверхностно,смартфон,False
246e-2ade2119c933db48fc8d-fcdede25,3,19.0,24.0,0.0,33.0,6.0,22.0,19.0,24.0,33.0,22.0,7.0,16.0,47.0,19.0,35.0,23.0,27.0,13.0,13.0,18.0,умеренно,глубоко,ПК,True
2483-619de203547f22957b51-0efae0b1,4,10.0,11.0,8.0,6.0,11.0,7.0,7.0,11.0,13.0,11.0,7.0,3.0,2.0,10.0,0.0,5.0,4.0,6.0,3.0,4.0,часто,поверхностно,ПК,True
2483-dfc71cb84f756e69b279-089a6ea3,2,6.0,1.0,30.0,4.0,5.0,2.0,12.0,7.0,9.0,3.0,7.0,4.0,9.0,5.0,8.0,7.0,8.0,0.0,11.0,15.0,редко,глубоко,смартфон,True
2488-c62121f479f103d67e44-2c0ec09c,4,19.0,9.0,21.0,22.0,18.0,17.0,10.0,21.0,22.0,17.0,7.0,3.0,23.0,0.0,22.0,0.0,11.0,21.0,7.0,0.0,умеренно,поверхностно,ПК,False
248e-9ac334b15e555754dde6-0e7f51a3,1,13.0,7.0,18.0,6.0,11.0,11.0,16.0,5.0,0.0,1.0,1.0,2.0,6.0,5.0,0.0,2.0,1.0,5.0,12.0,7.0,редко,средне,смартфон,True
248e-badf8573d062256e2696-ccfeb267,4,0.0,9.0,3.0,6.0,6.0,11.0,4.0,0.0,10.0,2.0,1.0,13.0,12.0,6.0,4.0,1.0,6.0,1.0,10.0,8.0,редко,средне,смартфон,True
2497-c4a8b90c1223f16c2482-3e56907f,3,10.0,11.0,13.0,14.0,13.0,6.0,0.0,4.0,7.0,14.0,8.0,7.0,11.0,9.0,11.0,11.0,5.0,14.0,11.0,8.0,умеренно,поверхностно,ПК,False
249b-46d92ff38611a141dfc4-77a9cae5,3,9.0,9.0,0.0,11.0,5.0,16.0,8.0,14.0,17.0,15.0,3.0,4.0,16.0,14.0,9.0,11.0,21.0,10.0,7.0,2.0,часто,поверхностно,смартфон,False
24ac-e8bcb1fa38fb5d10e103-1dfe45a8,2,26.0,21.0,10.0,13.0,24.0,28.0,27.0,34.0,27.0,19.0,29.0,29.0,0.0,24.0,30.0,24.0,18.0,30.0,18.0,9.0,редко,поверхностно,смартфон,False
24b2-f769b9ce804e5ba38776-2bfc569a,4,9.0,5.0,18.0,13.0,13.0,18.0,5.0,0.0,8.0,8.0,6.0,23.0,32.0,5.0,9.0,4.0,10.0,0.0,13.0,20.0,редко,средне,ПК,False
24c1-cde316b325eb50132193-6aad2706,1,10.0,18.0,0.0,11.0,7.0,9.0,12.0,12.0,8.0,11.0,14.0,11.0,11.0,13.0,12.0,12.0,14.0,14.0,7.0,14.0,редко,средне,смартфон,True
24c2-851d203735fd0ee80ccd-cf7c204d,3,11.0,1.0,17.0,22.0,21.0,9.0,0.0,8.0,12.0,7.0,8.0,6.0,5.0,15.0,18.0,14.0,5.0,8.0,21.0,10.0,редко,поверхностно,планшет,True
24cc-90412bebac30760e3476-1e8a03c5,2,4.0,8.0,5.0,4.0,14.0,5.0,6.0,17.0,2.0,5.0,13.0,8.0,0.0,3.0,2.0,8.0,3.0,1.0,0.0,3.0,очень редко,поверхностно,смартфон,True
24d0-68235ddde66a1567f107-cf598344,0,3.0,5.0,1.0,14.0,13.0,15.0,5.0,23.0,0.0,3.0,2.0,17.0,5.0,9.0,9.0,4.0,5.0,14.0,19.0,5.0,умеренно,средне,смартфон,True
24d7-dd8c8a26a1d9a19122f6-7ac8b500,3,4.0,9.0,0.0,17.0,3.0,8.0,11.0,15.0,16.0,13.0,3.0,2.0,12.0,16.0,12.0,9.0,8.0,3.0,6.0,5.0,редко,средне,смартфон,False
24d9-79a96cfcb44f06aaf8c1-5a8de67a,2,5.0,7.0,1.0,4.0,4.0,7.0,7.0,5.0,5.0,4.0,10.0,13.0,0.0,7.0,1.0,3.0,8.0,7.0,2.0,0.0,очень часто,глубоко,ноутбук,True
24e5-0e4bad229192a329bc27-d675da71,3,2.0,15.0,0.0,15.0,20.0,8.0,12.0,1.0,9.0,17.0,2.0,1.0,11.0,22.0,25.0,12.0,12.0,2.0,5.0,0.0,умеренно,поверхностно,смартфон,True
24ed-783b38b0b5bc1075e0f5-82e96a60,0,5.0,8.0,10.0,12.0,7.0,10.0,12.0,5.0,1.0,3.0,6.0,11.0,4.0,12.0,3.0,5.0,0.0,12.0,10.0,7.0,умеренно,поверхностно,планшет,False
24f0-db645147707b17aac551-b7401c09,3,12.0,2.0,33.0,7.0,11.0,7.0,6.0,0.0,11.0,16.0,1.0,0.0,23.0,4.0,12.0,11.0,0.0,10.0,9.0,1.0,умеренно,поверхностно,смартфон,False
24ff-33afe9003be52676c334-43a34b62,0,22.0,7.0,23.0,13.0,5.0,10.0,4.0,15.0,13.0,3.0,14.0,5.0,0.0,19.0,15.0,14.0,6.0,8.0,7.0,7.0,умеренно,поверхностно,смартфон,False
2518-e922b1d9dbaa4fde14d5-6415326e,0,3.0,4.0,3.0,10.0,12.0,11.0,12.0,13.0,1.0,6.0,7.0,9.0,12.0,6.0,2.0,0.0,2.0,4.0,2.0,9.0,редко,поверхностно,смартфон,True
251e-5dfe049c3debd9ead5af-79932b3d,1,8.0,6.0,0.0,9.0,14.0,8.0,5.0,11.0,9.0,12.0,8.0,11.0,8.0,9.0,6.0,4.0,6.0,7.0,6.0,12.0,редко,средне,смартфон,True
251e-edb0ccbc91b060538972-24ff5053,1,42.0,19.0,13.0,0.0,26.0,27.0,21.0,5.0,4.0,0.0,12.0,23.0,1.0,28.0,16.0,1.0,0.0,19.0,23.0,24.0,умеренно,средне,смартфон,True
252a-c229687738532af38e75-cfe8eb18,4,7.0,1.0,15.0,5.0,15.0,7.0,0.0,16.0,18.0,5.0,0.0,0.0,10.0,5.0,14.0,12.0,16.0,18.0,9.0,3.0,умеренно,поверхностно,ноутбук,True
252c-ddd7b5317874bed8a1e3-c2084048,2,8.0,3.0,11.0,3.0,0.0,2.0,7.0,4.0,6.0,6.0,5.0,5.0,0.0,4.0,12.0,6.0,7.0,3.0,4.0,6.0,редко,средне,ПК,True
2548-f5f7aa5f377c06990b33-15fd658a,1,13.0,8.0,12.0,9.0,7.0,11.0,4.0,0.0,0.0,2.0,3.0,6.0,7.0,2.0,4.0,1.0,0.0,8.0,15.0,7.0,очень редко,глубоко,смартфон,False
2549-a100143b1505a8208637-57c234c5,4,6.0,0.0,9.0,4.0,11.0,10.0,7.0,2.0,3.0,7.0,0.0,7.0,21.0,0.0,6.0,1.0,19.0,1.0,10.0,7.0,редко,средне,смартфон,False
256b-47f3db6f18ea344cfadf-328e4f3b,1,9.0,11.0,0.0,5.0,6.0,6.0,0.0,6.0,2.0,5.0,7.0,6.0,6.0,3.0,5.0,1.0,3.0,4.0,8.0,10.0,часто,средне,смартфон,False
2579-d266bb99b98a427b59db-3b44c648,2,10.0,4.0,10.0,3.0,6.0,0.0,4.0,2.0,6.0,8.0,1.0,5.0,0.0,5.0,12.0,8.0,0.0,8.0,3.0,5.0,часто,глубоко,ноутбук,True
258c-f39c18e4fab5157bd407-fce591fa,4,0.0,2.0,11.0,20.0,17.0,12.0,13.0,1.0,10.0,18.0,2.0,20.0,35.0,13.0,19.0,2.0,9.0,1.0,13.0,17.0,умеренно,глубоко,ПК,False
2597-2b141eb9a71db5aece0a-e5d071bc,4,15.0,3.0,14.0,1.0,7.0,9.0,14.0,7.0,7.0,7.0,0.0,4.0,6.0,4.0,5.0,7.0,9.0,8.0,3.0,6.0,очень редко,средне,ноутбук,True
25a8-1086eb012286a1ef1350-0e092553,2,19.0,12.0,18.0,12.0,11.0,10.0,9.0,18.0,16.0,10.0,7.0,12.0,0.0,14.0,12.0,12.0,21.0,14.0,21.0,17.0,умеренно,средне,ноутбук,True
25aa-a9e1b984eff2027ab475-c9025dd1,3,10.0,18.0,0.0,31.0,8.0,20.0,13.0,13.0,13.0,20.0,1.0,7.0,33.0,16.0,24.0,11.0,9.0,9.0,2.0,7.0,часто,поверхностно,смартфон,True
25ce-88111abfb62c3710a4b0-f38e1ffd,4,6.0,0.0,18.0,6.0,5.0,4.0,8.0,0.0,7.0,4.0,6.0,2.0,15.0,1.0,9.0,4.0,10.0,0.0,6.0,13.0,очень редко,средне,ПК,False
25d7-f97191e0e8b0a76c77b8-b1906f21,4,20.0,1.0,15.0,0.0,17.0,8.0,12.0,2.0,5.0,2.0,10.0,11.0,3.0,11.0,13.0,6.0,7.0,14.0,0.0,4.0,часто,поверхностно,смартфон,True
25db-22510e4240c5531fb71d-4b8e127c,0,26.0,13.0,21.0,16.0,14.0,13.0,6.0,19.0,12.0,12.0,14.0,23.0,0.0,21.0,15.0,13.0,16.0,21.0,17.0,12.0,умеренно,глубоко,смартфон,True
25ef-223a2a92aee0f0610380-5e08d067,2,9.0,20.0,27.0,6.0,26.0,18.0,37.0,17.0,0.0,20.0,28.0,15.0,31.0,11.0,6.0,21.0,32.0,12.0,11.0,16.0,умеренно,поверхностно,смартфон,True
2614-1274bd5905ea73f3ba8a-8e2db50f,0,9.0,0.0,8.0,4.0,7.0,3.0,1.0,8.0,1.0,4.0,9.0,4.0,0.0,2.0,3.0,6.0,3.0,16.0,9.0,3.0,очень часто,средне,смартфон,True
2614-d62dcbdb7cd8f0dc3105-aa246f98,3,7.0,4.0,3.0,3.0,7.0,6.0,1.0,8.0,10.0,5.0,5.0,16.0,7.0,0.0,7.0,8.0,11.0,6.0,13.0,8.0,редко,глубоко,смартфон,True
262b-0038795e1cef824748ff-ef3989f0,1,12.0,9.0,2.0,9.0,7.0,4.0,7.0,9.0,7.0,5.0,14.0,16.0,0.0,6.0,7.0,10.0,12.0,15.0,9.0,5.0,редко,поверхностно,ноутбук,True
262c-b096e19d6fd71142d3d9-5cfe5b1b,4,13.0,0.0,7.0,0.0,6.0,4.0,2.0,4.0,8.0,5.0,3.0,0.0,9.0,3.0,3.0,5.0,8.0,13.0,1.0,6.0,очень часто,средне,ноутбук,True
2631-b8df75dd9313222cef57-2383812b,2,4.0,9.0,3.0,0.0,12.0,3.0,7.0,11.0,2.0,3.0,7.0,5.0,7.0,8.0,1.0,6.0,1.0,7.0,2.0,3.0,очень часто,глубоко,ПК,True
2647-661b62631415a23a63cd-de70fed3,1,16.0,7.0,16.0,9.0,6.0,6.0,14.0,0.0,3.0,4.0,0.0,5.0,19.0,3.0,0.0,2.0,6.0,7.0,12.0,18.0,умеренно,поверхностно,смартфон,True
2650-fa2055251a1db496dfec-85d769da,4,5.0,2.0,11.0,7.0,2.0,9.0,5.0,4.0,7.0,1.0,6.0,8.0,13.0,0.0,12.0,2.0,7.0,0.0,9.0,5.0,редко,средне,смартфон,True
2668-5866eafaba3a2f609294-226e6420,2,22.0,0.0,24.0,11.0,14.0,9.0,28.0,21.0,12.0,13.0,14.0,27.0,2.0,3.0,23.0,7.0,10.0,13.0,12.0,18.0,часто,средне,планшет,True
267e-a6f391b378dd719dc2c9-8f28bec3,3,11.0,9.0,10.0,9.0,11.0,11.0,0.0,11.0,13.0,12.0,3.0,7.0,4.0,6.0,5.0,12.0,6.0,12.0,11.0,4.0,умеренно,средне,смартфон,False
2695-ec26f5c09a93d8e2359c-380fcd7e,1,0.0,4.0,0.0,5.0,10.0,12.0,9.0,14.0,1.0,1.0,5.0,7.0,9.0,11.0,8.0,8.0,7.0,4.0,8.0,16.0,редко,глубоко,смартфон,True
26b7-0a9de0fd89d29709d523-ffed1492,3,11.0,14.0,0.0,13.0,5.0,13.0,11.0,11.0,18.0,18.0,8.0,16.0,3.0,14.0,12.0,13.0,15.0,6.0,10.0,17.0,умеренно,средне,ПК,False
26bf-0c13f37cbaef880082ee-a0f6e056,2,5.0,2.0,13.0,0.0,4.0,3.0,11.0,9.0,6.0,10.0,4.0,1.0,10.0,1.0,2.0,4.0,3.0,0.0,5.0,8.0,часто,средне,смартфон,True
26c0-08271a0c8ca53b9ff739-9207543c,2,1.0,5.0,4.0,5.0,7.0,6.0,5.0,2.0,10.0,2.0,2.0,6.0,0.0,6.0,10.0,11.0,7.0,3.0,6.0,2.0,часто,средне,смартфон,True
26c8-f4cd3e746f5b7dcd82b8-e0a43a03,3,10.0,9.0,23.0,14.0,13.0,9.0,3.0,0.0,11.0,10.0,6.0,0.0,18.0,6.0,14.0,24.0,4.0,16.0,6.0,2.0,часто,поверхностно,ПК,False
26ee-0f1b9fa3f237085b14a5-2d2f39fb,3,4.0,10.0,0.0,14.0,1.0,7.0,13.0,1.0,15.0,17.0,12.0,0.0,18.0,13.0,12.0,13.0,10.0,2.0,11.0,6.0,умеренно,средне,смартфон,True
2709-b6249482bd33b6dc405f-d009b575,0,9.0,18.0,13.0,10.0,11.0,2.0,0.0,14.0,3.0,10.0,1.0,19.0,11.0,0.0,9.0,9.0,4.0,9.0,7.0,22.0,редко,средне,смартфон,False
270b-80bbb797450e5f4a314b-4f2c10df,3,5.0,8.0,5.0,6.0,0.0,7.0,7.0,11.0,7.0,8.0,6.0,2.0,16.0,9.0,14.0,13.0,6.0,5.0,2.0,2.0,умеренно,поверхностно,ноутбук,True
2724-2aa67c685b50156d0af3-3e5e7c2d,4,0.0,10.0,13.0,17.0,12.0,1.0,17.0,1.0,15.0,21.0,6.0,7.0,44.0,5.0,7.0,8.0,21.0,7.0,8.0,4.0,умеренно,поверхностно,ноутбук,False
2737-5b8eaae8abadf3e04945-79f8976d,0,11.0,10.0,27.0,19.0,23.0,9.0,5.0,12.0,14.0,6.0,10.0,19.0,14.0,1.0,2.0,3.0,0.0,12.0,21.0,20.0,редко,поверхностно,ПК,False
273f-9b95a0e0520b088b28c3-f873fb1e,2,5.0,10.0,7.0,8.0,5.0,15.0,7.0,13.0,17.0,2.0,6.0,9.0,0.0,20.0,6.0,11.0,4.0,8.0,7.0,8.0,умеренно,поверхностно,смартфон,False
2740-fb716449bc17826ea4f7-4d6f376e,1,18.0,10.0,45.0,7.0,32.0,9.0,17.0,4.0,3.0,4.0,0.0,10.0,28.0,20.0,4.0,4.0,5.0,15.0,21.0,21.0,умеренно,средне,ПК,False
2742-5ca7f6157e56091b6e4b-b5685150,2,13.0,29.0,22.0,10.0,14.0,24.0,29.0,14.0,27.0,9.0,23.0,31.0,0.0,20.0,13.0,16.0,10.0,18.0,9.0,2.0,умеренно,средне,планшет,False
2747-904085f6193c7420362c-1b63f21c,2,28.0,18.0,25.0,11.0,10.0,10.0,23.0,30.0,3.0,22.0,10.0,12.0,0.0,15.0,23.0,12.0,14.0,12.0,35.0,22.0,редко,поверхностно,смартфон,True
2763-0ca524fe4e5088012893-a8f4efdb,4,12.0,5.0,10.0,5.0,9.0,2.0,8.0,5.0,9.0,0.0,0.0,2.0,12.0,3.0,2.0,3.0,8.0,14.0,2.0,12.0,редко,поверхностно,ПК,False
2770-4ad7e3ce96eec79d9a65-70f2b8c3,3,5.0,0.0,23.0,13.0,5.0,9.0,3.0,1.0,10.0,5.0,1.0,0.0,12.0,2.0,5.0,6.0,2.0,2.0,3.0,5.0,редко,поверхностно,смартфон,True
277f-15bbc24b2b54ed47a750-0ff7c0d6,4,22.0,1.0,1.0,5.0,19.0,6.0,2.0,23.0,14.0,10.0,4.0,4.0,2.0,11.0,2.0,0.0,12.0,26.0,2.0,5.0,редко,средне,ПК,False
2794-88778ae83d99fd6ce389-28aff3b1,4,0.0,7.0,0.0,13.0,9.0,22.0,7.0,3.0,9.0,14.0,7.0,11.0,31.0,6.0,16.0,2.0,10.0,2.0,11.0,4.0,редко,средне,планшет,False
2795-fed20605d9072a55ca32-9593d3ed,4,39.0,9.0,33.0,4.0,53.0,3.0,18.0,35.0,30.0,7.0,19.0,17.0,7.0,14.0,9.0,7.0,18.0,33.0,0.0,9.0,часто,глубоко,ноутбук,False
27a0-52e6f85bdc4bfed97cfc-53c92c5c,2,14.0,0.0,19.0,0.0,8.0,3.0,15.0,17.0,5.0,3.0,2.0,2.0,2.0,2.0,9.0,0.0,7.0,1.0,4.0,6.0,очень редко,глубоко,планшет,True
27b1-3adda9ca2b048fcb8e07-7a8a3756,3,16.0,2.0,25.0,7.0,18.0,18.0,0.0,0.0,11.0,7.0,0.0,2.0,7.0,6.0,5.0,18.0,4.0,17.0,7.0,7.0,умеренно,поверхностно,смартфон,True
27b7-846d4eddcd6fc2eeac02-4f46c003,4,7.0,0.0,11.0,11.0,2.0,2.0,15.0,0.0,5.0,10.0,4.0,4.0,15.0,4.0,10.0,10.0,8.0,3.0,11.0,10.0,очень редко,глубоко,смартфон,False
27bb-4d4d4585504e516c4937-5854e1da,3,9.0,8.0,4.0,10.0,0.0,12.0,16.0,16.0,19.0,6.0,5.0,6.0,10.0,8.0,11.0,9.0,4.0,4.0,3.0,1.0,редко,поверхностно,ПК,False
27c0-c29f7a16c16a73d410cd-45b47c0f,4,0.0,2.0,3.0,4.0,4.0,6.0,8.0,4.0,8.0,13.0,5.0,7.0,12.0,1.0,4.0,1.0,7.0,6.0,8.0,10.0,редко,поверхностно,ПК,True
27c3-4f431914a50a10d4536f-cf84d76f,4,12.0,9.0,11.0,5.0,30.0,14.0,13.0,24.0,18.0,4.0,11.0,0.0,23.0,11.0,10.0,10.0,27.0,14.0,7.0,8.0,часто,поверхностно,смартфон,False
27cc-7a0bd6b61f045e1b7a1d-6d00c187,1,13.0,11.0,6.0,2.0,6.0,10.0,10.0,10.0,9.0,9.0,4.0,14.0,5.0,10.0,6.0,0.0,6.0,5.0,6.0,6.0,редко,поверхностно,смартфон,False
27d6-095cc1ff149680efa4a4-55de4b7f,4,4.0,7.0,5.0,2.0,6.0,9.0,12.0,1.0,20.0,12.0,4.0,7.0,40.0,2.0,8.0,0.0,12.0,0.0,8.0,14.0,часто,поверхностно,смартфон,False
27e5-3f65a7a6aa34e99cc243-3c8f5fd7,1,1.0,5.0,0.0,5.0,6.0,10.0,1.0,6.0,9.0,7.0,2.0,6.0,3.0,3.0,4.0,8.0,8.0,2.0,9.0,5.0,очень часто,поверхностно,смартфон,False
27e5-aeb051fef00e58493a0c-687c4fb2,2,6.0,18.0,24.0,10.0,25.0,13.0,24.0,23.0,12.0,2.0,23.0,31.0,5.0,18.0,8.0,22.0,0.0,0.0,2.0,9.0,редко,средне,ПК,True
27f1-8551b6c1f0d2c6faff8f-6df2a435,0,5.0,6.0,8.0,6.0,6.0,10.0,4.0,3.0,5.0,4.0,5.0,6.0,0.0,5.0,2.0,4.0,4.0,9.0,5.0,7.0,очень часто,средне,смартфон,True
27f7-ceb0f9477324fa471a4b-b697c3cc,0,11.0,7.0,6.0,1.0,7.0,7.0,10.0,2.0,8.0,8.0,3.0,4.0,0.0,10.0,0.0,6.0,7.0,9.0,1.0,8.0,очень редко,поверхностно,смартфон,False
2805-8c07621b3d40a6f09477-7ac93c67,0,14.0,7.0,11.0,9.0,5.0,10.0,7.0,2.0,6.0,10.0,9.0,13.0,0.0,10.0,6.0,9.0,9.0,11.0,9.0,6.0,редко,поверхностно,ноутбук,False
280e-c75bdcce9983c22881ef-b4ceed64,1,23.0,14.0,10.0,3.0,8.0,42.0,19.0,3.0,8.0,0.0,1.0,18.0,1.0,32.0,15.0,1.0,13.0,13.0,26.0,13.0,умеренно,глубоко,смартфон,False
2826-d6a08323fbdadd233612-55bdf1d0,2,7.0,2.0,17.0,3.0,7.0,7.0,10.0,8.0,7.0,7.0,6.0,6.0,0.0,1.0,4.0,4.0,3.0,4.0,10.0,12.0,редко,средне,смартфон,True
282c-a0e644d71d5402cd9a61-b44d88bf,4,33.0,12.0,9.0,18.0,23.0,8.0,11.0,27.0,37.0,19.0,35.0,20.0,0.0,15.0,12.0,12.0,12.0,26.0,10.0,8.0,умеренно,поверхностно,смартфон,True
2840-f9d895d4d84ed03346b4-22af7c3c,3,4.0,9.0,2.0,4.0,0.0,12.0,18.0,12.0,8.0,9.0,6.0,12.0,18.0,11.0,12.0,11.0,5.0,6.0,3.0,6.0,редко,поверхностно,смартфон,False
2846-ea6ad9474654c0294e63-4f994e55,3,7.0,7.0,0.0,7.0,7.0,3.0,5.0,6.0,9.0,10.0,6.0,2.0,2.0,2.0,10.0,10.0,3.0,4.0,4.0,2.0,очень редко,поверхностно,смартфон,True
2856-791875e57a66763cdada-1ff2f26e,3,12.0,11.0,10.0,11.0,5.0,11.0,11.0,8.0,19.0,20.0,9.0,6.0,23.0,0.0,14.0,11.0,7.0,19.0,5.0,6.0,часто,глубоко,ноутбук,True
